join_s,sch_s,sch_r,adv_r,data_s,dist_ch_to_bs,dist_to_ch,expaned_energy,rank,send_code,who_ch,is_target
1,0,1,8,85,0.0,29.54516,0.14463,1,6,113058,0
1,0,1,4,41,0.0,30.0948,0.07324,5,4,202030,0
1,0,1,4,33,0.0,2.56523,0.08667,26,2,105006,0
1,0,1,6,76,0.0,15.41932,0.12964,9,4,208050,0
1,0,1,2,27,0.0,52.65858,0.05208,8,2,116024,0
1,0,1,4,40,0.0,21.41057,0.07013,1,1,207100,0
1,0,1,2,26,0.0,99.63718,0.05962,47,1,110011,0
1,0,1,8,85,0.0,23.97066,0.13951,12,1,107025,0
0,0,0,0,13,201.93494,0.0,0.95743,0,0,307100,0
1,0,1,3,43,0.0,8.31052,0.22395,3,2,209063,0
0,1,0,2,0,136.06105,0.0,2.13477,0,0,119006,0
1,0,1,7,42,0.0,70.42778,2.23283,1,5,114050,0
1,0,1,5,39,0.0,23.44222,0.06961,1,5,113067,0
1,0,1,23,62,0.0,153.32939,0.27793,8,1,101054,0
1,0,0,0,0,0.0,27.87294,0.68108,30,1,104044,0
1,0,1,7,62,0.0,22.85537,0.49391,6,2,204100,0
1,0,1,3,37,0.0,23.49214,0.06589,1,3,117073,0
1,0,1,5,28,0.0,20.01242,0.05065,35,5,113070,0
1,0,1,5,38,0.0,23.93502,0.06777,8,3,203063,0
1,0,1,1,13,0.0,46.38447,0.02801,1,1,112029,0
1,0,1,4,34,0.0,37.71132,0.06133,35,2,117016,0
1,0,1,8,144,0.0,5.06392,0.23764,2,7,210022,0
1,0,1,6,120,0.0,10.58328,0.19935,3,4,204100,0
1,0,1,7,103,0.0,11.24658,0.17184,7,4,114073,0
0,0,0,7,13,112.54122,0.0,1.90485,6,0,111100,0
1,0,1,4,46,0.0,22.44498,0.08076,4,3,111032,0
0,0,0,4,13,139.81598,0.0,1.60248,27,0,202100,0
1,0,0,3,0,0.0,40.09587,0.15409,16,10,106100,0
1,0,1,7,85,0.0,27.52509,0.14519,2,3,110028,0
1,0,1,6,72,0.0,19.96013,0.12188,1,3,118013,0
1,0,1,9,15,0.0,18.19314,0.02968,66,3,105073,0
1,0,1,5,96,0.0,23.98002,0.16202,10,1,118071,0
1,0,1,6,90,0.0,16.45977,0.15111,6,5,102016,0
1,0,1,3,60,0.0,26.50166,0.10351,10,3,105063,0
1,0,1,9,181,0.0,10.6211,0.2977,3,4,112080,0
1,0,0,22,0,0.0,90.85735,0.49775,66,2,104083,0
1,0,1,2,40,0.0,41.74314,0.0729,7,2,117097,0
1,0,1,3,24,0.0,3.07338,0.04395,34,1,109098,0
1,0,1,4,30,0.0,39.27704,0.0553,28,2,201049,0
1,0,1,7,43,0.0,35.15714,0.07694,10,1,111035,0
1,0,1,5,55,0.0,35.90528,0.09701,1,5,118020,0
1,0,1,7,51,0.0,7.85018,0.08816,2,3,118016,0
1,0,0,20,0,0.0,12.44593,0.006,78,5,102001,0
1,0,1,6,72,0.0,21.05099,0.12244,7,1,205078,0
1,0,1,5,20,0.0,40.88133,0.03919,24,2,112014,0
1,0,1,6,96,0.0,2.15382,0.16064,1,4,111091,0
1,0,1,4,37,0.0,56.66491,0.06931,21,3,118003,0
1,0,1,6,68,0.0,15.88773,0.11509,13,3,105077,0
1,0,1,5,62,0.0,36.31385,0.10869,1,2,105094,0
1,0,1,6,48,0.0,13.4684,0.08325,8,6,119041,0
1,0,1,7,68,0.0,23.77992,0.11698,1,1,106013,0
0,0,0,0,13,82.55927,0.0,0.63727,0,0,501100,0
1,0,1,2,23,0.0,11.8053,0.07783,14,2,102034,0
1,0,1,5,51,0.0,20.50759,0.08802,15,4,116029,0
1,0,1,5,48,0.0,9.17942,0.08282,11,5,116092,0
1,0,1,6,96,0.0,15.88963,0.16273,5,1,113008,0
1,0,1,4,41,0.0,21.34062,2.38747,1,2,108089,0
0,0,0,5,13,137.59248,0.0,1.69843,0,0,201100,0
0,0,0,0,13,134.29469,0.0,0.61409,0,0,402100,0
1,0,1,1,13,0.0,77.8413,0.02871,99,1,104095,0
1,0,1,3,21,0.0,42.58716,0.04039,1,2,113041,0
1,0,1,4,53,0.0,22.03643,0.0921,6,1,106038,0
1,0,1,6,96,0.0,8.87721,0.15998,7,5,211070,0
1,0,1,6,55,0.0,14.50171,0.09471,3,2,115029,0
1,0,1,1,13,0.0,49.9287,0.02413,18,1,111039,0
1,0,1,4,48,0.0,9.46205,0.08276,11,1,119096,0
1,0,1,7,45,0.0,24.29005,0.07892,9,3,110046,0
1,0,1,4,38,0.0,75.32345,0.06957,2,4,101044,0
1,0,1,5,39,0.0,61.72377,0.07381,22,3,207071,0
1,0,1,3,46,0.0,16.39813,0.0801,9,2,105093,0
1,0,1,6,55,0.0,22.71877,0.09437,21,1,118032,0
1,0,0,28,0,0.0,28.42296,1.53673,5,2,210005,0
1,0,1,5,43,0.0,23.84012,0.07066,13,3,101076,0
1,0,1,7,55,0.0,35.64756,0.09805,1,2,116089,0
1,0,1,4,42,0.0,22.26821,0.07337,23,1,102091,0
1,0,1,3,21,0.0,26.5083,0.03941,52,3,109049,0
1,0,0,3,0,0.0,26.5975,0.00587,1,2,201065,0
1,0,1,5,30,0.0,45.94323,0.05546,41,1,107019,0
1,0,1,4,48,0.0,16.93829,0.08265,21,3,114089,0
1,0,1,6,103,0.0,13.699,0.17226,3,2,103084,0
1,0,1,28,14,0.0,172.78425,1.25031,90,1,104096,0
1,0,1,8,68,0.0,22.43255,0.11575,12,3,115081,0
0,0,0,0,13,125.44343,0.0,0.83511,2,0,207100,0
1,0,1,5,30,0.0,32.0838,0.05486,23,1,116024,0
1,0,1,7,49,0.0,44.6239,0.08786,1,5,103052,0
1,0,1,4,37,0.0,19.96934,0.06608,3,1,104090,0
1,0,1,4,55,0.0,19.77098,0.09517,1,2,120035,0
1,0,1,1,13,0.0,43.94631,0.02788,32,1,120056,0
1,0,1,6,25,0.0,43.11563,0.04843,40,5,115090,0
1,0,1,5,51,85.19329,35.43472,0.09001,10,1,201046,0
0,0,0,4,9,126.74493,0.0,1.08058,1,0,202100,0
1,0,1,5,111,0.0,7.37404,0.1846,4,1,117098,0
1,0,1,7,43,0.0,11.52512,0.49088,21,4,110086,0
1,0,1,9,16,0.0,53.29256,0.03323,22,5,102089,0
1,0,1,3,46,0.0,38.45297,0.08196,15,3,116077,0
1,0,1,1,14,0.0,69.96564,0.0305,63,1,201089,0
1,0,1,6,80,0.0,33.55117,0.13245,9,1,101011,0
1,0,1,6,60,0.0,12.40992,0.09877,5,1,112087,0
1,0,1,5,33,0.0,57.09264,0.42081,1,4,209061,0
1,0,1,3,45,0.0,9.70159,0.07805,1,1,106003,0
1,0,1,4,53,0.0,43.52178,0.0948,9,2,112077,0
1,0,1,2,19,0.0,11.15595,0.03569,60,1,105002,0
1,0,1,3,27,0.0,24.54972,0.04961,19,3,104001,0
1,0,1,7,144,0.0,10.20773,0.23814,3,3,211094,0
1,0,1,5,36,0.0,19.21386,0.06388,19,4,107059,0
1,0,1,6,33,0.0,8.877,0.05811,32,6,202085,0
1,0,1,4,45,0.0,44.87836,0.08215,24,2,105061,0
0,0,0,0,13,104.29898,0.0,0.24315,0,0,301100,0
1,0,1,6,206,0.0,8.09664,0.33835,1,6,107016,0
1,0,1,2,18,0.0,41.36759,0.03508,63,2,105071,0
1,0,1,2,25,0.0,43.46342,0.04758,19,1,115097,0
1,0,1,5,85,0.0,11.951,0.14411,6,5,114059,0
1,0,1,3,48,0.0,42.35024,0.08627,7,2,202082,0
1,0,1,7,90,0.0,15.6992,0.14779,1,7,102014,0
1,0,1,4,19,0.0,47.7325,0.03779,1,4,104049,0
1,0,0,6,0,0.0,37.11223,0.00178,37,6,116047,0
1,0,1,4,25,0.0,20.76389,0.04659,1,2,110058,0
1,0,1,1,14,0.0,100.17498,0.03518,33,1,212094,0
1,0,1,8,62,0.0,46.2361,0.11209,7,3,112045,0
0,0,0,0,13,165.46205,0.0,0.24274,0,0,1202100,0
1,0,1,2,15,0.0,21.27885,0.03017,1,1,108075,0
1,0,1,1,13,0.0,75.82697,0.0286,1,1,108069,0
1,0,1,7,80,0.0,15.01504,0.13528,2,1,118068,0
1,0,1,1,13,0.0,33.83568,0.0273,1,1,106033,0
1,0,1,4,45,0.0,12.76251,0.07769,19,3,107073,0
1,0,1,7,181,100.60849,15.07223,0.4054,2,6,201004,0
1,0,1,11,57,0.0,23.31744,0.09386,1,5,101078,0
1,0,1,13,144,0.0,2.44936,0.26803,5,7,303100,0
1,0,0,3,0,0.0,34.66322,0.13746,18,4,201100,0
0,1,0,7,0,100.36662,0.0,2.46101,0,0,110026,0
1,0,1,7,46,0.0,14.49657,0.07996,11,6,106052,0
1,0,1,4,19,0.0,24.09487,0.03677,23,1,103005,0
1,0,1,5,43,0.0,47.49746,0.07801,19,3,112020,0
1,0,1,6,85,0.0,10.07972,0.14293,4,4,114079,0
1,0,1,2,18,0.0,15.57494,0.0292,73,1,101053,0
1,0,1,28,0,0.0,20.95239,0.00607,25,2,104095,0
1,0,1,6,53,0.0,25.43351,0.0916,17,4,203032,0
1,0,1,4,45,0.0,9.91917,0.07837,5,2,210029,0
1,0,1,4,42,0.0,18.09955,0.07377,11,1,203005,0
0,0,0,5,13,133.60845,0.0,1.37564,4,0,202100,0
1,0,1,5,72,0.0,38.15606,0.12552,5,4,116027,0
1,0,1,7,72,0.0,26.00032,0.11882,1,5,101074,0
1,0,1,3,27,0.0,49.40212,0.05111,39,1,202093,0
1,0,1,4,33,0.0,31.22165,0.05933,31,1,102098,0
1,0,1,2,26,0.0,62.03165,0.05137,10,1,110011,0
1,0,1,4,43,0.0,43.8194,0.07722,21,4,112083,0
1,0,1,4,43,0.0,21.13983,0.07487,24,4,106051,0
0,0,0,5,7,156.75717,0.0,0.86864,12,0,118100,0
1,0,1,3,38,0.0,13.32589,0.06716,9,3,102067,0
1,0,1,4,29,0.0,41.62639,0.05422,12,1,103052,0
1,0,1,1,13,0.0,77.05885,0.02891,86,1,104075,0
1,0,1,19,20,0.0,79.40039,0.0416,62,14,116001,0
1,0,1,6,160,176.40744,16.11873,0.37623,1,2,107100,0
1,0,1,5,80,0.0,26.33617,0.13654,5,3,105027,0
1,0,1,9,25,0.0,38.958,0.04871,17,3,111005,0
1,0,1,4,45,0.0,22.7174,0.07848,19,4,105002,0
1,0,1,5,42,0.0,51.04799,0.07764,1,1,109070,0
1,0,1,6,72,0.0,12.02139,0.12115,13,1,117003,0
1,0,1,4,49,0.0,37.43317,0.08722,7,3,104013,0
1,0,1,5,31,0.0,49.07086,0.05848,1,1,118016,0
1,0,1,4,19,0.0,54.25608,0.03998,9,3,114073,0
1,0,1,3,20,0.0,42.97282,0.03926,20,1,117079,0
1,0,1,4,46,0.0,77.23946,0.08932,23,1,106017,0
1,0,1,10,41,0.0,24.96011,0.07275,8,6,112058,0
1,0,1,6,72,0.0,20.91176,0.12253,9,5,117004,0
1,0,1,6,48,0.0,16.85432,0.08327,13,3,111024,0
1,0,1,8,55,0.0,6.34476,0.08936,6,3,101084,0
1,0,1,6,68,0.0,19.8762,0.11589,1,6,204100,0
1,0,1,2,24,0.0,75.66787,0.04985,1,2,113095,0
1,0,1,27,22,0.0,40.09164,0.03819,58,11,101043,0
1,0,1,4,38,0.0,54.12262,0.07009,1,4,203050,0
1,0,0,27,0,0.0,21.365,1.35217,14,3,106034,0
1,0,1,7,42,0.0,23.32256,0.07432,1,2,106071,0
1,0,1,5,72,0.0,30.68765,0.11875,12,5,101088,0
1,0,1,4,53,0.0,33.51698,0.093,8,4,107060,0
1,0,1,4,26,0.0,11.76985,0.04696,1,1,115050,0
1,0,1,6,33,0.0,62.2621,0.06285,33,1,105037,0
1,0,1,8,42,0.0,24.81269,0.16782,1,1,114033,0
1,0,1,5,96,0.0,23.85492,0.16198,8,1,104079,0
1,0,1,7,62,0.0,23.48429,0.10622,16,1,108022,0
1,0,1,6,57,0.0,8.26146,0.0971,12,3,114060,0
1,0,1,4,57,0.0,6.90014,0.09656,1,2,117024,0
1,0,1,5,41,0.0,24.6832,0.07233,1,5,105020,0
1,0,1,5,43,0.0,23.35805,0.07518,24,3,105073,0
0,1,0,9,0,88.47785,0.0,2.50466,0,0,201088,0
1,0,0,5,0,0.0,4.44753,0.11197,0,6,212100,0
1,0,1,4,26,0.0,32.83368,0.04824,1,1,202058,0
1,0,1,6,46,0.0,33.17974,0.08113,1,5,115073,0
1,0,1,6,96,0.0,25.5218,0.16266,3,5,115030,0
1,0,1,6,103,0.0,25.5012,0.17368,4,1,205100,0
1,0,1,9,76,139.55967,29.22522,0.13021,10,7,201043,0
1,0,1,8,57,0.0,55.32968,0.10382,1,7,112005,0
1,0,1,4,41,0.0,13.47281,0.07233,2,3,107024,0
1,0,1,5,76,0.0,17.87638,0.1282,14,2,108077,0
1,0,1,5,42,0.0,38.28437,0.07552,1,3,117078,0
1,0,1,2,31,0.0,88.28044,0.06546,3,1,106088,0
1,0,1,2,41,0.0,7.23742,0.07178,1,2,208053,0
1,0,1,1,14,0.0,38.81668,0.02902,1,1,206008,0
1,0,1,2,25,0.0,15.31036,0.04043,1,1,101020,0
1,0,1,8,53,0.0,21.27885,0.09095,22,6,205096,0
1,0,1,5,48,0.0,5.17614,0.08207,23,5,110090,0
1,0,1,9,15,0.0,63.43939,0.03261,81,3,105073,0
1,0,1,5,49,0.0,19.6042,0.08495,1,1,212058,0
1,0,1,5,43,0.0,30.25086,0.07661,1,5,105002,0
1,0,1,2,17,0.0,79.84893,0.03687,22,2,110013,0
1,0,1,4,21,0.0,18.56966,0.03936,37,1,110001,0
1,0,1,6,62,0.0,11.14876,0.10593,3,6,112064,0
1,0,1,6,8,0.0,7.04221,0.01728,1,1,301100,0
1,0,1,8,68,0.0,48.79893,0.12044,1,5,201088,0
1,0,1,27,160,0.0,5.0976,0.26325,4,1,102041,0
1,0,1,7,33,0.0,41.08791,0.06257,12,7,107053,0
0,0,0,3,13,80.4455,0.0,1.92683,34,0,112100,0
0,1,0,6,0,132.01319,0.0,2.62917,0,0,106019,0
1,0,0,11,0,0.0,58.22686,0.00603,20,2,108001,0
1,0,1,2,30,0.0,33.39634,0.05501,19,1,114000,0
1,0,1,5,48,0.0,18.66699,0.08357,9,3,110033,0
1,0,1,4,53,92.58541,19.427,0.09123,15,2,201054,0
1,0,1,5,111,0.0,12.02139,1.0069,1,4,201100,0
0,0,0,6,5,170.14779,0.0,0.6725,1,0,202100,0
1,0,1,6,46,0.0,12.42282,0.07993,10,5,112019,0
1,0,1,8,160,0.0,9.50795,1.05956,4,6,204100,0
0,1,0,4,0,100.36662,0.0,2.18907,0,0,106026,0
1,0,1,4,28,0.0,33.24624,0.05224,4,2,105096,0
1,0,1,23,96,0.0,12.44593,0.16017,10,11,111001,0
1,0,1,2,21,0.0,58.51161,0.04192,37,2,103037,0
1,0,1,5,85,0.0,23.67655,0.14393,7,2,110062,0
1,0,1,4,62,0.0,44.75512,0.11007,8,4,204029,0
0,0,0,0,13,123.96292,0.0,0.22861,0,0,1102100,0
1,0,1,2,43,0.0,27.91344,0.07648,2,1,104095,0
1,0,1,5,29,0.0,56.06108,0.05664,1,5,117040,0
1,0,1,9,62,0.0,34.81514,0.10861,1,2,207001,0
1,0,0,28,0,0.0,38.62595,1.24626,2,2,209015,0
1,0,1,4,51,0.0,15.28384,2.39456,22,2,102064,0
1,0,1,7,0,0.0,37.43313,0.15308,9,5,105100,0
0,0,0,3,7,121.02222,0.0,0.96815,1,0,202100,0
1,0,1,2,23,0.0,5.05558,0.04183,55,2,103072,0
1,0,1,8,76,0.0,11.82892,0.12774,11,2,210062,0
1,0,1,13,20,0.0,60.42568,0.04237,8,1,106018,0
1,0,1,7,85,0.0,19.72937,0.14418,1,5,102051,0
1,0,1,6,80,0.0,20.78287,0.13074,3,6,101055,0
1,0,1,28,14,0.0,94.99481,1.2673,93,1,102001,0
1,0,1,4,20,0.0,25.6699,0.03948,33,1,110016,0
1,0,1,8,96,0.0,8.20932,0.15964,10,7,119013,0
1,0,1,7,120,0.0,28.13534,0.20253,6,1,203100,0
1,0,1,2,43,0.0,33.13767,0.07573,1,1,208100,0
1,0,1,6,85,0.0,23.38254,0.14429,5,5,104089,0
1,0,1,2,28,0.0,52.65858,0.05337,23,2,104024,0
1,0,1,5,49,0.0,21.11817,0.08491,21,1,109019,0
0,0,0,6,7,168.54223,0.0,0.82662,13,0,115100,0
1,0,1,5,76,0.0,28.19846,0.13027,6,2,211006,0
1,0,1,6,60,0.0,30.26529,0.1034,19,3,209018,0
1,0,1,6,45,0.0,48.91097,0.08125,27,5,114100,0
0,0,0,0,13,95.16531,0.0,1.05432,0,0,304100,0
1,0,1,4,51,0.0,58.45347,0.09396,18,4,114071,0
1,0,1,6,65,0.0,21.38732,0.11103,7,3,114068,0
1,0,1,7,68,0.0,32.62355,0.11804,1,2,204098,0
1,0,1,2,32,0.0,29.94925,0.05827,12,1,113000,0
1,0,1,5,24,0.0,12.29902,0.04358,52,4,115065,0
1,0,1,4,72,0.0,36.67808,0.27598,1,3,203080,0
1,0,1,4,30,0.0,24.20265,0.05489,7,1,107027,0
1,0,1,5,62,0.0,31.13469,0.10768,8,1,106083,0
1,0,1,2,19,0.0,28.49548,0.03683,29,2,104063,0
1,0,1,2,19,0.0,32.06193,0.03631,1,1,105002,0
1,0,1,4,43,0.0,56.27979,0.07981,1,3,119033,0
1,0,1,3,26,0.0,23.52279,0.04765,28,1,102074,0
1,0,1,5,51,0.0,34.3479,0.09087,1,3,104014,0
1,0,1,6,111,0.0,26.44165,0.18738,1,2,209029,0
1,0,1,4,24,0.0,58.76755,0.04699,32,3,118025,0
1,0,1,8,68,0.0,16.18086,0.11584,8,4,102038,0
1,0,1,4,36,0.0,34.98946,0.06007,18,2,101093,0
0,0,0,8,13,137.59248,0.0,1.29435,1,0,202100,0
1,0,1,1,14,0.0,87.36388,0.0318,1,1,202087,0
1,0,1,5,96,0.0,10.47831,0.16041,8,2,110088,0
1,0,1,7,41,0.0,58.23671,0.07694,8,1,201002,0
1,0,1,5,49,0.0,50.04106,0.08943,5,4,107005,0
1,0,1,4,27,0.0,28.08903,0.04904,47,2,107058,0
1,0,1,4,48,0.0,22.72066,0.08323,1,2,103079,0
0,0,0,0,13,136.03878,0.0,0.21651,0,0,1301100,0
1,0,1,5,96,0.0,11.98781,0.16039,9,2,110088,0
0,0,0,3,6,118.90554,0.0,0.8438,4,0,202100,0
1,0,0,28,0,0.0,82.97213,1.6857,71,2,103096,0
1,0,1,5,49,0.0,39.45489,0.08888,9,5,105023,0
1,0,1,2,20,0.0,14.31829,0.038,26,2,117048,0
1,0,1,5,22,0.0,30.92323,0.04259,1,4,105096,0
1,0,1,1,13,0.0,33.12156,0.02268,73,1,113069,0
1,0,1,6,90,0.0,26.18716,0.15266,7,2,114000,0
1,0,1,5,51,0.0,11.95913,0.08708,23,5,110016,0
1,0,1,4,41,0.0,42.70013,0.07426,24,3,205061,0
1,0,0,28,0,0.0,186.94848,1.32265,8,2,108096,0
1,0,1,2,24,0.0,49.37287,0.04655,13,2,115010,0
1,0,1,5,72,0.0,25.44653,0.12251,1,4,115100,0
1,0,0,3,0,0.0,40.55729,0.00594,14,3,114046,0
1,0,1,2,23,0.0,55.75595,0.04468,43,1,117073,0
1,0,0,28,0,0.0,160.81469,1.30361,5,3,106054,0
1,0,1,2,32,0.0,32.0451,0.05768,34,1,102029,0
1,0,1,2,25,0.0,21.38732,0.04571,43,1,109068,0
1,0,1,21,16,0.0,42.22102,0.33444,79,1,105098,0
1,0,1,11,144,0.0,11.88707,1.38119,2,1,202100,0
1,0,1,4,181,0.0,2.58469,0.2975,3,1,104081,0
1,0,1,4,65,0.0,4.20183,0.10987,13,1,106013,0
1,0,1,5,19,0.0,36.38788,0.03634,51,4,108001,0
1,0,1,7,25,0.0,31.10592,0.04793,23,5,118096,0
1,0,1,3,22,0.0,29.3619,0.04213,5,2,102041,0
0,0,0,0,13,137.17427,0.0,0.63705,0,0,404100,0
1,0,1,7,53,0.0,43.05885,0.09647,1,6,103049,0
1,0,1,5,24,0.0,41.89755,0.04622,7,5,105094,0
0,0,0,0,13,95.16531,0.0,0.63942,0,0,502100,0
1,0,1,6,85,0.0,14.65993,0.14297,2,4,109100,0
1,0,1,3,60,0.0,9.94673,0.10275,2,1,105080,0
0,0,0,5,2,162.13718,0.0,0.10916,0,0,113100,0
1,0,1,4,57,0.0,11.34113,0.11823,3,1,109057,0
1,0,1,3,23,0.0,47.61769,0.04407,45,2,107041,0
1,0,0,27,0,0.0,153.32939,0.68067,1,3,104054,0
1,0,1,4,111,0.0,4.35667,0.1837,1,3,105005,0
1,0,1,3,41,0.0,45.62558,0.07485,8,1,211093,0
1,0,1,4,40,0.0,8.92526,0.06958,1,1,207100,0
1,0,0,25,0,0.0,135.60354,0.00606,22,7,103096,0
1,0,0,0,0,0.0,44.27672,0.00588,15,1,201012,0
1,0,1,8,39,0.0,19.16405,0.0691,12,3,108045,0
1,0,1,6,43,0.0,51.51642,0.07927,3,1,207035,0
1,0,1,6,85,0.0,18.46332,0.14363,6,6,113076,0
1,0,1,7,72,0.0,21.23058,0.12276,8,3,102066,0
1,0,1,4,53,0.0,25.33482,0.09153,21,2,112015,0
1,0,1,4,57,0.0,45.49751,0.1024,3,2,119070,0
1,0,1,4,36,0.0,34.69737,0.06565,1,1,109059,0
1,0,0,4,0,0.0,39.51666,0.00599,68,3,201098,0
1,0,0,11,0,0.0,92.64983,0.00597,19,2,108001,0
1,0,1,3,68,0.0,11.64927,0.11073,3,2,101018,0
1,0,1,3,19,0.0,56.47178,0.03922,1,2,205060,0
1,0,1,4,31,0.0,46.38447,0.05782,12,4,112029,0
1,0,1,3,23,0.0,63.02506,0.04592,29,3,107071,0
1,0,1,6,72,0.0,10.73577,0.79945,1,3,118013,0
1,0,1,4,65,0.0,37.82261,0.11305,1,3,117000,0
1,0,1,3,20,0.0,80.94023,0.04356,46,3,206081,0
1,0,1,5,62,0.0,17.88776,0.10532,18,1,117020,0
1,0,1,6,46,0.0,25.09943,0.08063,1,1,102089,0
1,0,0,23,0,0.0,21.85194,1.96846,12,4,110088,0
1,0,1,4,42,0.0,17.51506,0.0728,29,1,112016,0
1,0,1,2,13,100.36662,22.38386,1.81892,9,2,201050,0
1,0,1,8,33,0.0,22.18339,0.06084,9,8,111043,0
1,0,1,2,28,0.0,56.38122,0.05397,17,1,119018,0
1,0,1,27,39,0.0,32.34144,0.06462,24,2,101015,0
1,0,1,3,30,0.0,56.95018,0.05929,11,1,110021,0
1,0,1,9,62,0.0,42.70013,0.11061,1,8,204061,0
1,0,1,3,28,0.0,44.92481,0.0525,28,1,117095,0
1,0,1,3,23,0.0,35.83837,0.04374,24,1,103074,0
0,0,0,9,13,106.67446,0.0,1.70761,3,0,208100,0
1,0,1,3,35,0.0,35.60533,0.06367,15,1,115095,0
1,0,1,2,49,0.0,27.75769,0.08534,18,2,103063,0
1,0,1,2,15,0.0,85.74895,0.03349,63,1,102002,0
1,0,1,14,131,0.0,5.97493,0.21635,5,7,118061,0
1,0,1,6,48,0.0,37.72884,0.08639,16,1,114036,0
0,1,0,4,0,171.46295,0.0,2.59296,0,0,111088,0
1,0,1,6,34,0.0,30.68444,0.06199,3,3,114073,0
1,0,1,3,90,0.0,36.97603,0.15532,4,3,106013,0
1,0,1,7,43,0.0,47.68842,0.07815,17,5,119020,0
1,0,1,7,90,0.0,4.35667,0.15086,3,5,107097,0
1,0,1,4,41,0.0,32.04501,0.26587,20,1,103050,0
1,0,1,5,40,0.0,51.51642,0.07383,14,2,102049,0
0,1,0,4,0,112.69326,0.0,2.41767,0,0,103004,0
1,0,1,3,25,0.0,44.62788,0.04285,1,1,101014,0
1,0,1,3,32,0.0,39.66373,0.05812,40,1,105030,0
1,0,1,6,38,0.0,50.54455,0.07032,1,5,209041,0
1,0,1,4,49,0.0,4.37219,0.08425,1,3,111054,0
1,0,1,6,96,0.0,49.31478,0.16932,2,5,107029,0
1,0,1,4,27,0.0,33.63513,0.05012,21,2,102041,0
1,0,1,3,32,0.0,58.8849,0.0556,36,1,101080,0
0,0,0,5,6,120.64434,0.0,0.74123,2,0,202100,0
1,0,1,27,131,0.0,134.89442,0.45637,5,1,104079,0
1,0,1,6,76,0.0,34.13755,0.13115,1,1,204100,0
1,0,1,6,40,0.0,34.24086,0.0715,18,6,113066,0
1,0,1,12,85,0.0,10.48913,0.14202,12,2,114077,0
1,0,1,10,76,0.0,26.08173,0.1319,1,9,111069,0
1,0,1,3,26,0.0,69.34069,0.05127,50,1,115019,0
1,0,1,2,49,0.0,25.96973,0.08533,19,1,102081,0
1,0,1,3,32,0.0,30.42926,0.05856,3,1,105030,0
0,0,0,3,13,95.19618,0.0,1.95157,10,0,111100,0
0,0,0,0,0,160.0438,0.0,1.20343,0,0,113021,0
1,0,1,7,21,0.0,51.87856,0.04266,31,4,104016,0
1,0,1,4,48,0.0,13.26428,0.08238,25,3,107078,0
1,0,1,2,35,0.0,17.39444,0.05785,1,2,101063,0
1,0,1,5,42,0.0,14.45734,0.07318,12,4,109005,0
1,0,1,3,36,0.0,63.06848,0.19609,1,2,117001,0
1,0,1,3,20,0.0,37.45258,0.03368,44,2,101028,0
1,0,1,4,103,0.0,26.31924,0.17364,1,2,203073,0
1,0,1,2,143,94.10864,32.42605,0.24914,5,2,201050,0
1,0,0,6,0,0.0,15.99122,0.09033,1,9,203100,0
1,0,1,10,80,0.0,7.29077,0.13475,1,3,113045,0
1,0,1,4,35,0.0,22.1162,0.06208,25,3,110050,0
1,0,1,4,46,0.0,25.36245,0.07996,1,2,203073,0
1,0,1,27,0,0.0,14.28077,0.86214,37,1,104073,0
1,0,1,4,23,0.0,53.93057,0.04526,13,4,102025,0
0,0,0,5,13,167.19836,0.0,2.06837,1,0,202100,0
1,0,1,7,85,0.0,15.95304,0.1432,5,4,115022,0
1,0,1,3,30,0.0,25.59646,0.05489,8,2,107052,0
1,0,1,5,33,0.0,8.65512,0.05835,1,3,118063,0
1,0,1,3,96,0.0,16.6007,0.15649,2,2,101017,0
1,0,1,8,53,0.0,39.40758,0.09578,1,7,103061,0
1,0,1,3,111,0.0,21.11817,0.18589,4,3,118024,0
1,0,1,6,85,0.0,20.79188,0.14388,6,3,116096,0
1,0,1,8,45,0.0,35.08234,0.08026,7,4,118063,0
1,0,1,4,48,0.0,16.24487,0.08306,1,4,210045,0
1,0,1,6,131,126.28009,9.7889,0.2164,6,1,201023,0
1,0,1,7,26,0.0,26.34537,0.04384,41,7,101085,0
1,0,1,8,26,0.0,35.04237,0.07855,1,8,115079,0
1,0,1,7,111,0.0,28.13534,0.18757,6,7,110006,0
1,0,1,4,76,167.18329,31.27814,0.13031,10,3,201012,0
1,0,1,4,27,0.0,69.90807,0.05417,1,3,103093,0
1,0,1,5,19,0.0,37.22575,0.03639,43,4,108001,0
1,0,1,3,24,0.0,29.90304,0.12726,28,2,111085,0
1,0,1,1,13,0.0,55.25489,0.04019,57,1,102050,0
1,0,1,6,30,0.0,8.55001,0.05354,28,6,103099,0
1,0,1,28,22,0.0,12.46067,0.04078,55,8,102032,0
1,0,1,2,27,0.0,40.2029,0.04507,39,1,101014,0
1,0,1,5,51,0.0,33.14413,0.08914,1,4,113035,0
1,0,1,7,57,0.0,25.6215,0.09835,15,5,105064,0
1,0,1,5,29,0.0,28.57675,0.0526,36,3,107016,0
1,0,1,25,241,0.0,15.92186,0.50338,1,4,103040,0
1,0,1,3,41,0.0,25.30597,0.07296,2,2,118059,0
1,0,1,7,57,0.0,48.20145,0.09777,5,3,101053,0
1,0,1,5,24,0.0,53.10684,0.04748,1,4,108078,0
1,0,1,4,49,0.0,26.07984,0.08563,1,1,204100,0
