timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,baro_pressure_pa,baro_alt_meter,xyz[0],xyz[1],xyz[2],q[0],q[1],q[2],q[3],roll_body,pitch_body,yaw_body,thrust_body[2],lat,lon,alt,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,cog_rad,x,y,z,vx,vy,vz,z_deriv,ax,ay,az,heading,evh,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],class
698491088,0.0854648,0.07269854,-0.069486246,100541.99,65.39477,-0.03467786477,0.005266334900000001,-0.013045352470000002,-0.403575265,0.0009744557475,-0.0037744402749999998,0.91493722,-0.0025618889999999995,0.0043912387,-2.3223002,-0.25275062000000004,362048302.0,1382529210.0,39223.0,2.4520001,3.6510003,0.77,1.3399999,100.0,32.0,0.264,0.18628335,1.3187883,0.21095557999999998,-3.4864699999999997,-0.0294223575,0.002669553565,-0.018327214,-0.015760317000000003,2.6396892999999997,-2.92319065,0.7036381300000001,-2.3105917,0.17022376,-0.053106423,0.10192357,0.7478947,0
698691088,0.08381124,0.07294351,-0.069923975,100540.75,65.49782,0.03535062733,0.022501059700000003,-0.008844685355000001,-0.40357153749999997,-0.00297385073,-0.0013388806349999998,0.914940775,-0.003699405,0.007776174,-2.3223002,-0.24613441,362048294.0,1382529222.0,39180.0,2.5240002,3.7140002,0.77,1.3399999,100.0,23.0,0.193,0.18628335,1.31769405,0.21132119500000002,-3.49168995,-0.0482646765,0.0024684051499999997,-0.050612541,-0.046616688,-1.8775121499999998,-3.42720877,-1.13478209,-2.3107751,0.17735858,-0.056066815,0.110631116,0.74469256,0
698891088,0.08500162,0.07364983,-0.07035623,100542.74,65.33135,0.01812903959,-0.014118187359999998,-0.01678286564,-0.40354223,-0.0006199822975,-0.0033187723499999997,0.9149542500000001,0.00468183425,0.0036872629999999997,-2.3223002,-0.25607476,362048294.0,1382529222.0,39180.0,2.5240002,3.7140002,0.77,1.3399999,100.0,23.0,0.193,0.18628335,1.3130833499999999,0.21228555500000001,-3.4905351500000004,-0.0450942445,0.014162563250000001,-0.005826259300000001,0.0021675744999999995,1.49458475,0.24823620000000002,1.32845132,-2.3109045,0.18385763,-0.053106423,0.104826085,0.75109696,0
699091088,0.08512742,0.07403238,-0.07067388,100540.5,65.51895,-0.044184973899999994,0.00884637861,-0.01617737184,-0.4033210125,-0.0009327833775,-0.002170353125,0.9150545874999999,-0.0029108810999999997,0.0079636682,-2.3223002,-0.250943115,362048294.0,1382529222.0,39180.0,2.5240002,3.7140002,0.77,1.3399999,100.0,23.0,0.193,0.18628335,1.3063473,0.220886645,-3.4870379,-0.052451977999999996,0.0071924208,-0.0296613995,-0.0165718815,3.2995531,-5.6434998499999995,-0.604158235,-2.3111892999999997,0.1893446,-0.050146036,0.11643614,0.7607036,0
699291088,0.08748151,0.07438116,-0.07104715,100541.5,65.43704,0.15387463699999998,0.016303935599999996,-0.01106385025,-0.403322455,-0.005085792775,0.00225627745,0.91503022,0.018927498,0.00222751645,-2.3223002,-0.251792145,362048294.0,1382529222.0,39180.0,2.5240002,3.7140002,0.77,1.3399999,100.0,23.0,0.193,0.18628335,1.294573,0.241491095,-3.4830541000000004,-0.080924655,0.0447413195,-0.0281787105,-0.010214292,-6.97990085,6.01231575,-1.1401057,-2.3114457,0.19350337499999998,-0.053106423,0.11353363,0.7607036,0
699491088,0.08469231,0.072876796,-0.071202494,100541.5,65.43704,-0.028205089499999995,-0.0320198654,-0.023555877700000002,-0.40259897749999995,-0.005059189499999999,0.005167362375,0.9153464849999999,0.00510337185,-0.0009268108,-2.3223002,-0.24994443500000002,362048294.0,1382529222.0,39180.0,2.5240002,3.7140002,0.77,1.3399999,100.0,23.0,0.193,0.18628335,1.2869861999999999,0.259919525,-3.480626,-0.0424459225,0.025426469,-0.0320690425,-0.008562928849999998,2.22886355,0.8002968500000001,2.17299125,-2.3129362,0.19926724499999998,-0.053106423,0.1280462,0.767108,0
699691088,0.084707126,0.07367838,-0.07123589,100543.5,65.26794,-0.041829720849999995,-0.004230103799999999,-0.031238441400000004,-0.4019606625,-0.001751306475,0.0042675386,0.9156452525000001,0.0016622825,0.00377817405,-2.3223002,-0.25125006,362048294.0,1382529222.0,39180.0,2.5240002,3.7140002,0.77,1.3399999,100.0,23.0,0.193,0.18628335,1.2865872999999999,0.26305075,-3.4746119,-0.031531926,0.0044893165,-0.0312673105,-0.0024126815,-0.12101031,2.1761730999999997,-0.5443601,-2.3143792000000003,0.20069700000000001,-0.04126488,0.1280462,0.77991694,0
699891088,0.080442145,0.07374745,-0.07114242,100539.49,65.60351,-0.021485220580000002,0.01435604675,-0.016161592196,-0.40145872,-0.00309172225,0.00326690116,0.9158619450000001,0.0011565822999999999,0.0012333892,-2.3223002,-0.24298977,362048277.0,1382529216.0,39256.0,2.4610002,3.6460001,0.77,1.3399999,99.0,35.0,0.013,0.18628335,1.2907469,0.252586025,-3.4657846,-0.019286228,-0.006706173,-0.056434834,-0.017570211500000002,0.5753728,4.0239955,1.45179425,-2.3154374,0.19957976,-0.044225264,0.13094871,0.767108,0
700091088,0.08259294,0.072602004,-0.071057804,100538.74,65.66692,-0.06552136153,0.006906695899999998,-0.035255206500000004,-0.4007871675,-0.0028071248999999997,-0.0011166717125,0.91616544,-0.0006407997000000001,0.00531991365,-2.3223002,-0.251776965,362048277.0,1382529216.0,39256.0,2.4610002,3.6460001,0.77,1.3399999,99.0,35.0,0.013,0.18628335,1.29314375,0.24147244499999998,-3.4565453,-0.020070400000000002,-0.0131675085,-0.0150499125,0.0316361105,1.7382222,3.9076777,-0.8914071000000001,-2.3171260499999997,0.19570427499999998,-0.050146036,0.12224116,0.7767147,0
700291088,0.08353618,0.07235015,-0.070876405,100540.0,65.56123,0.010678064800000001,0.00196258966,-0.028096976699999998,-0.4004371425,-0.0020569600749999997,-0.003244421575,0.9163154149999999,-0.0027051852499999996,0.0067161025,-2.3223002,-0.25148066,362048277.0,1382529216.0,39256.0,2.4610002,3.6460001,0.77,1.3399999,99.0,35.0,0.013,0.18628335,1.28885575,0.235444425,-3.44598715,-0.016559748,-0.0224142375,-0.0222469305,0.0267741785,4.69768524,1.0585217499999997,1.8259591,-2.3175621,0.184871125,-0.044225264,0.11353363,0.7895236,0
700491088,0.0814963,0.071707875,-0.07055432,100541.75,65.41591,-0.0069117427000000035,0.022741483399999995,-0.03403480390000001,-0.3998083475,-0.0047047481750000005,-0.000329456555,0.916586025,-0.00234329368,0.0068454623499999995,-2.3223002,-0.24843019,362048277.0,1382529216.0,39256.0,2.4610002,3.6460001,0.77,1.3399999,99.0,35.0,0.013,0.18628335,1.2821079499999999,0.232405745,-3.44289215,-0.018951972,-0.0187509865,-0.033883133999999995,0.014240388999999999,4.53239705,-1.7595224,-0.19053249999999988,-2.3190962500000003,0.1793384,-0.047185652,0.12514369,0.795928,0
700691088,0.08250481,0.07043207,-0.070413895,100543.74,65.246796,0.079396038,-0.06190566156000001,-0.00954081297,-0.40037693500000004,-0.0027026352875000005,0.0017452137124999998,0.9163303925,0.014418243649999999,-0.0039015245000000006,-2.3223002,-0.26019053,362048277.0,1382529216.0,39256.0,2.4610002,3.6460001,0.77,1.3399999,99.0,35.0,0.013,0.18628335,1.2752153,0.2335091,-3.4431628,-0.0253316865,-0.0179217855,-0.11723480250000001,-0.067562665,-0.6350686699999999,-0.30231150000000007,0.162077935,-2.31731665,0.17376155,-0.053106423,0.12224116,0.77991694,0
700891088,0.08121726,0.07147735,-0.07044353,100541.0,65.47668,-0.06480396377,0.0582456011,-0.02017123594,-0.40081099,-0.00763336085,0.006807355974999999,0.916100875,-0.012192734,0.008687155,-2.3223002,-0.24370372499999998,362048285.0,1382529224.0,39159.0,2.3560002,3.5290003,0.77,1.3399999,99.0,48.0,0.013,0.18628335,1.2733691,0.23325310999999999,-3.456156,-0.0085913723,-0.044475425,-0.12686535,-0.07229813,0.9244716,-2.04451315,0.5880985,-2.3166095,0.168251865,-0.056066815,0.13385123,0.7703103,0
701091088,0.08034066,0.07037141,-0.07033811,100542.59,65.34457,-0.1415681797,-0.026816076200000004,-0.014814358752,-0.4011688625,0.00045996325000000006,-0.009959108925,0.91593311,-0.00603257858,0.00376924115,-2.3223002,-0.25369376,362048285.0,1382529224.0,39159.0,2.3560002,3.5290003,0.77,1.3399999,99.0,48.0,0.013,0.18628335,1.2751131,0.23332259500000002,-3.4544462,-0.01076115775,-0.020551917000000003,-0.0801143825,-0.016550409500000002,-0.171608728,2.303343425,2.4125796,-2.31579125,0.163441155,-0.050146036,0.10772859,0.7639059,0
701291088,0.08306911,0.07172356,-0.07047379,100543.5,65.26794,0.071534109,0.01593824285,-0.0118789357,-0.40182102249999996,-0.00123761496,-0.004247272074999999,0.9156993675,0.00016950570000000015,0.008381053,-2.3223002,-0.25496722,362048285.0,1382529224.0,39159.0,2.3560002,3.5290003,0.77,1.3399999,99.0,48.0,0.013,0.18628335,1.27355235,0.23696125,-3.4443066,-0.0240174315,-0.023219095500000002,-0.080401848,-0.00703349245,0.4445249,-4.98066665,0.33506525,-2.3144128999999998,0.15953019,-0.050146036,0.11353363,0.7607036,0
701491088,0.08177668,0.07144424,-0.07058035,100542.49,65.35249,0.03075363995,-0.015949027989999996,-0.01303162246,-0.4020764525,-0.003691236975,0.0009214951921499999,0.9155967599999999,0.00576626155,0.009735155499999999,-2.3223002,-0.252166735,362048285.0,1382529224.0,39159.0,2.3560002,3.5290003,0.77,1.3399999,99.0,48.0,0.013,0.18628335,1.2673068,0.24274643499999998,-3.43620725,-0.043455212,-0.017141458749999998,-0.09277843,-0.01075949415,-4.4453619,-2.1574873,-2.6949688,-2.3139725,0.156476595,-0.050146036,0.12514369,0.75750136,0
701691088,0.08204667,0.07255094,-0.07076178,100541.25,65.45818,0.21568491659999997,-0.0164388665,-0.009608878099999999,-0.4024739125,-0.0046394938,0.006381043575,0.9153779999999999,0.05035287149999999,0.0039968873500000005,-2.3223002,-0.25863236,362048285.0,1382529224.0,39159.0,2.3560002,3.5290003,0.77,1.3399999,99.0,48.0,0.013,0.18628335,1.26079565,0.242376015,-3.4270972000000004,-0.0241467125,-0.0119324095,-0.066382605,0.0207185,-1.8382656000000002,6.936052849999999,-0.13645740000000006,-2.3130021000000003,0.15394080500000001,-0.056066815,0.12514369,0.75109696,0
701891088,0.07703935,0.07203975,-0.07089454,100541.0,65.47668,-0.1990147844,0.009228914299999998,-0.0164981329,-0.402451015,-0.0081717911,0.0130837081,0.91526946,-0.0008903535000000006,0.0063064465,-2.3223002,-0.2547056,362048287.0,1382529224.0,39196.0,2.286,3.4550002,0.77,1.3399999,99.0,32.0,0.071,0.18628335,1.2645549,0.23703552,-3.42522,0.01967889925,-0.0498038595,-0.08867030000000001,-0.003178338,3.0426229,2.791016875,-0.8287091999999999,-2.3128941000000003,0.15177761,-0.059027202,0.15997386,0.73828804,0
702091088,0.079228796,0.07186674,-0.07113425,100542.25,65.37363,-0.16306989070000003,-0.0197717097,-0.009906761889999999,-0.40273898750000003,0.00010150705000000005,-0.008949068715,0.9152256725,-0.017451850499999998,0.008749087,-2.3223002,-0.256263165,362048287.0,1382529224.0,39196.0,2.286,3.4550002,0.77,1.3399999,99.0,32.0,0.071,0.18628335,1.2656503,0.23398903999999998,-3.42835295,0.0176590768,-0.0691855285,-0.063222789,0.015993439,3.20476675,-2.3351738,1.2099178364999998,-2.31229085,0.150141755,-0.061987583,0.12224116,0.7414903,0
702291088,0.08373175,0.0725843,-0.071379185,100540.75,65.49782,0.11335634600000002,0.02466844706,-0.015481047199999997,-0.402745495,-0.0014390299249999999,-0.0035929857375000002,0.915293745,-0.0012318084999999998,0.0026517247,-2.3223002,-0.25314006,362048287.0,1382529224.0,39196.0,2.286,3.4550002,0.77,1.3399999,99.0,32.0,0.071,0.18628335,1.25880985,0.236214835,-3.4377929,-0.012072045,-0.018992092000000002,-0.103406992,-0.033121321499999995,-0.28349424999999995,5.1091315,-0.30365449999999994,-2.3127253,0.148601465,-0.053106423,0.12224116,0.73828804,0
702491088,0.08389004,0.0718108,-0.071506985,100543.0,65.31021,0.0857975973,-0.002717751700000002,-0.017804239402,-0.402214795,-0.004353992375,-0.00013280207499999998,0.9155296,-0.00578580215,0.0101293935,-2.3223002,-0.26154013,362048287.0,1382529224.0,39196.0,2.286,3.4550002,0.77,1.3399999,99.0,32.0,0.071,0.18628335,1.2542337,0.24785793499999997,-3.45286595,-0.01017209325,-0.0246641915,-0.09617626,-0.03489803,1.77267105,-1.76470275,-1.62630193,-2.3140007000000002,0.14845512,-0.06494798,0.1280462,0.72868145,0
702691088,0.08407614,0.070438616,-0.07149619,100538.5,65.688065,0.04811038567999999,0.00838326855,-0.01193312283,-0.40138790750000003,-0.004684960425,0.002644392175,0.9158913550000001,0.012374458000000001,0.00312592532,-2.3223002,-0.256713285,362048287.0,1382529224.0,39196.0,2.286,3.4550002,0.77,1.3399999,99.0,32.0,0.071,0.18628335,1.24914615,0.25686750999999997,-3.4678968,0.00286478175,-0.026609465,-0.09097883,-0.038032513000000004,3.83931165,-5.035790274999999,-0.6682682249999999,-2.3156967,0.14849825500000002,-0.067908354,0.12514369,0.72868145,0
702891088,0.08313319,0.069649205,-0.071471356,100543.49,65.27058,0.11099559155999998,-0.013209096499999998,-0.014904721629999998,-0.40079108500000005,-0.005709780825,0.006564551,0.9161198750000001,0.01895820875,0.0020520801,-2.3223002,-0.2439651,362048290.0,1382529225.0,39138.0,2.2470002,3.413,0.77,1.3399999,99.0,12.0,0.017,0.18628335,1.2461514500000002,0.26093519,-3.4835206,0.00441692315,-0.023690700500000002,-0.11234699000000001,-0.06581300300000001,-2.77255495,2.10149595,-2.005499225,-2.3169880000000003,0.14831557,-0.067908354,0.12224116,0.7158726,0
703091088,0.08193778,0.06985018,-0.07145735,100539.75,65.582375,-0.0277323736,-0.0291753846,-0.00963388297,-0.400426635,-0.0030686195575,0.0037457842499999997,0.9163047,-0.01577891535,0.002746080585,-2.3223002,-0.245205405,362048290.0,1382529225.0,39138.0,2.2470002,3.413,0.77,1.3399999,99.0,12.0,0.017,0.18628335,1.24723175,0.26122511,-3.4941437,0.030404439999999998,-0.0499505955,-0.054068435,-0.008967572999999998,3.06617405,-1.2086518499999999,1.78593205,-2.31758035,0.14858348500000002,-0.070868745,0.119338654,0.7030637,0
703291088,0.0828406,0.07036233,-0.07146019,100537.99,65.73034,-0.05705481710000001,0.0169085767,-0.016718756720000002,-0.40001963,-0.003767272625,0.003219225325,0.9164904150000001,0.0097895895,0.00829286775,-2.3223002,-0.24533117999999998,362048290.0,1382529225.0,39138.0,2.2470002,3.413,0.77,1.3399999,99.0,12.0,0.017,0.18628335,1.24820015,0.26035857500000004,-3.49342725,0.00586485894,-0.055030855000000004,-0.0008152049999999994,0.042250205,-5.787739800000001,-1.4976984,1.14109635,-2.3184409,0.14886581,-0.067908354,0.12224116,0.7094682,0
703491088,0.08112986,0.07079176,-0.07136842,100542.99,65.31021,0.012229562000000003,-0.03854825977,-0.0022814440300000004,-0.3998954,-0.00310007507,0.0020619871599999997,0.916548835,0.009115976500000001,0.00107630995,-2.3223002,-0.26740778499999995,362048290.0,1382529225.0,39138.0,2.2470002,3.413,0.77,1.3399999,99.0,12.0,0.017,0.18628335,1.24879175,0.26048505,-3.482452,0.019003173999999998,-0.0452921525,0.0575641075,0.09540149,-2.1842371000000003,3.9331964,0.562594465,-2.3187990000000003,0.14876569,-0.070868745,0.12514369,0.7030637,0
703691088,0.08252171,0.07369171,-0.07161388,100542.0,65.39477,0.0090665038,0.04144193359,-0.00412839312,-0.40016706500000004,-0.0014352343475,0.00157023753,0.91643773,-0.027320887749999998,0.011040591499999999,-2.3223002,-0.25381414999999996,362048290.0,1382529225.0,39138.0,2.2470002,3.413,0.77,1.3399999,99.0,12.0,0.017,0.18628335,1.2481951,0.265376165,-3.4802871,0.0031378229999999997,-0.0562088005,-0.01379253225,0.015747854,-0.23764420000000008,-3.2787649999999995,0.4604821499999998,-2.31838515,0.15032939499999998,-0.06494798,0.11353363,0.7158726,0
703891088,0.08346603,0.07347655,-0.07163504,100543.75,65.246796,-0.032597368786999995,-0.0091144799,-0.00869902717,-0.39989824749999997,0.0016153328675,-0.0085424283,0.9165063999999999,-0.01236388725,0.007317971750000001,-2.3223002,-0.25371719000000004,362048292.0,1382529227.0,39125.0,2.237,3.4020002,0.77,1.3399999,99.0,28.0,0.041,0.18628335,1.2426878499999998,0.2703468,-3.48786415,-0.032181666,-0.015244323,-0.0026917969999999997,0.0164570755,-4.5326146000000005,6.312553,-2.2440987000000003,-2.31889235,0.151980905,-0.070868745,0.09031351,0.7158726,0
704091088,0.08638212,0.07382618,-0.071504615,100541.5,65.43704,0.0027810812000000048,0.018006847399999998,-0.010674699420000001,-0.398874255,-0.0013447147375000002,-0.002847301575,0.9169981249999999,0.01842395815,0.007852386,-2.3223002,-0.255740745,362048292.0,1382529227.0,39125.0,2.237,3.4020002,0.77,1.3399999,99.0,28.0,0.041,0.18628335,1.2337799,0.2777258,-3.4877333999999998,-0.0344283935,-0.0147925135,0.00878246385,0.025051316,3.8402796,-1.0993828499999998,-0.9706574099999999,-2.3212124000000003,0.15236605,-0.07678952,0.09611855,0.72547925,0
704291088,0.08475326,0.073400244,-0.07110328,100538.99,65.64579,0.07859816299999998,0.005817862666000001,-0.00934368342,-0.39773037250000004,-0.00390667,0.0005064868024999999,0.9174930025,0.004544250085,0.005370038665,-2.3223002,-0.25516126,362048292.0,1382529227.0,39125.0,2.237,3.4020002,0.77,1.3399999,99.0,28.0,0.041,0.18628335,1.2259250000000002,0.2852975,-3.4869571,-0.053467924,0.0070295148,0.0040864852,0.0176068255,-2.7235118500000004,2.01495875,-0.07355449999999997,-2.32389795,0.15108665500000001,-0.07678952,0.11643614,0.7158726,0
704491088,0.084367976,0.073093675,-0.070687704,100544.74,65.16489,-0.06268956919999999,0.003883971193,-0.009184670975,-0.3966246925,-0.00502981155,0.0001788133499999999,0.91796174,-0.00905893,0.00855247235,-2.3223002,-0.25539341,362048292.0,1382529227.0,39125.0,2.237,3.4020002,0.77,1.3399999,99.0,28.0,0.041,0.18628335,1.2220376499999999,0.28842639999999997,-3.4860229499999997,-0.0489765535,-0.007692414,0.0017367411100000002,0.0128440685,-2.552947,-4.344286,0.569930765,-2.32600825,0.14971176,-0.08271029,0.11643614,0.71907485,0
704691088,0.085695334,0.07241294,-0.07023503,100539.75,65.582375,0.07092828300000001,-0.017508742639999998,-0.00825605255,-0.39615181,-0.00375807155,0.00083937542975,0.9181749225,0.0120911285,0.0016686885,-2.3223002,-0.252040935,362048292.0,1382529227.0,39125.0,2.237,3.4020002,0.77,1.3399999,99.0,28.0,0.041,0.18628335,1.2254535,0.29268075,-3.4839008,-0.043963701,0.01054563725,-0.01044351465,0.0030638895,-4.01375935,-0.87864805,1.46456595,-2.3272616499999996,0.149059245,-0.08567069,0.11353363,0.7158726,0
704891088,0.08472047,0.072420254,-0.07003011,100541.25,65.45818,-0.021129871349999996,-0.008440832560000002,0.004749906459999999,-0.3965288175,-0.0031256995249999996,0.001381722765,0.9180149675,0.00190084675,0.0029452001000000003,-2.3223002,-0.25610149,362048293.0,1382529231.0,39058.0,2.217,3.3820002,0.77,1.3399999,99.0,21.0,0.038000003,0.18628335,1.22628545,0.294035325,-3.478996,-0.0344012185,-0.0015766003849999998,0.00601937225,0.022976660500000003,-0.46704115,-4.219295,1.88125775,-2.3257055,0.15029394000000001,-0.08567069,0.11353363,0.72868145,0
705091088,0.08472803,0.07295819,-0.07012307,100541.49,65.43704,0.01317243706,-0.013124025180000002,0.0035356508299999997,-0.39775655499999996,-0.002198214125,0.0028921779749999997,0.9174835450000001,0.0060515179,0.0019119612999999999,-2.3223002,-0.256629985,362048293.0,1382529231.0,39058.0,2.217,3.3820002,0.77,1.3399999,99.0,21.0,0.038000003,0.18628335,1.22401295,0.29556035999999997,-3.47510095,-0.040922118,0.009342754,0.0016058453999999998,0.019660517500000002,-0.6335596450000001,1.75625855,2.7484431000000002,-2.32344505,0.149059035,-0.08271029,0.11353363,0.72868145,0
705291088,0.08685586,0.073722154,-0.07030224,100540.25,65.54009,-0.011310492500000009,0.0038807337139999997,0.005882004659999999,-0.3985105125,-0.0004895156874999999,-0.001121162725,0.917161675,-0.0010421556500000003,0.00711616,-2.3223002,-0.25682145,362048293.0,1382529231.0,39058.0,2.217,3.3820002,0.77,1.3399999,99.0,21.0,0.038000003,0.18628335,1.2227472499999998,0.2982545,-3.4744276000000003,-0.0291824175,-0.01894579015,-0.0050837815000000005,0.011725664600000001,4.255735325,-7.3670618,1.14132095,-2.3215255499999996,0.150565575,-0.08863108,0.104826085,0.72868145,0
705491088,0.0862522,0.07320738,-0.07036531,100540.0,65.56123,0.035098854820000004,0.010380428289599999,-0.00536574161,-0.39849951,-0.004431675125,0.0027420545000000004,0.917153425,0.006755789025,0.0054354295,-2.3223002,-0.254266085,362048293.0,1382529231.0,39058.0,2.217,3.3820002,0.77,1.3399999,99.0,21.0,0.038000003,0.18628335,1.2207010999999999,0.30166436500000005,-3.4776683,-0.043951410499999996,-0.006925016000000001,-0.003254926,0.009796438499999999,-1.3996093000000003,-4.3160904,-0.033111850000000054,-2.3219178,0.15123460500000002,-0.091591455,0.11353363,0.7350859,0
705691088,0.086578466,0.073721536,-0.070433594,100538.5,65.688065,-0.048309114900000005,-0.025683795046,-0.0071564358026,-0.3982729675,-0.0026935636,0.0031708402,0.917256955,0.0121223185,0.002114672175,-2.3223002,-0.257497725,362048295.0,1382529236.0,38980.0,2.196,3.364,0.77,1.3399999,99.0,27.0,0.036000002,0.18628335,1.2205465,0.30498122,-3.4825760499999996,-0.049581304,0.0138016855,0.0057841926500000005,0.011566587500000001,-5.4229001,4.4031148,0.14881294999999994,-2.3223751000000004,0.15175788,-0.09455185,0.11643614,0.73828804,0
705891088,0.089056335,0.07388261,-0.070478104,100540.5,65.51895,-0.03946813603,0.0298306629,0.00892696741,-0.39826839999999997,-0.00177129325,-0.000645309525,0.9172662425,0.010020015339999999,0.00429238035,-2.3223002,-0.252956775,362048295.0,1382529236.0,38980.0,2.196,3.364,0.77,1.3399999,99.0,27.0,0.036000002,0.18628335,1.2191561499999999,0.30722928000000005,-3.4905163999999997,-0.040500718000000005,0.0007011685,-0.0047850589,-0.00648686125,-0.022774700000000037,-2.9950891,0.6796004,-2.3223568500000003,0.15236506,-0.10047262,0.10772859,0.7414903,0
706091088,0.08911133,0.07374144,-0.07062466,100542.74,65.33135,0.0801930634,-0.006789825062000002,-0.0037458362899999995,-0.3983760325,-0.0033493962499999996,0.0027118781749999998,0.9172087200000001,0.01016966315,0.00274568914,-2.3223002,-0.252335325,362048295.0,1382529236.0,38980.0,2.196,3.364,0.77,1.3399999,99.0,27.0,0.036000002,0.18628335,1.2189453000000001,0.31251973,-3.49577785,-0.045786435,0.00179487825,-0.0017202168,-0.007443802750000001,-3.28063445,-1.8762362399999999,-0.6758914549999999,-2.32225145,0.15084006,-0.10047262,0.119338654,0.74469256,0
706291088,0.08883603,0.07335179,-0.07077876,100542.0,65.39477,0.004640748499999999,-0.02233077592,0.01703695277,-0.39844755249999997,-0.004678497525,0.006277488499999999,0.9171553725,0.013028667,0.00039355014999999994,-2.3223002,-0.25507628000000004,362048295.0,1382529236.0,38980.0,2.196,3.364,0.77,1.3399999,99.0,27.0,0.036000002,0.18628335,1.22202725,0.315773785,-3.4943298499999997,-0.048089571,0.011402283,0.0111321924,0.006770422,-6.9083732,5.18135835,0.061040399999999995,-2.3217463499999997,0.15208509,-0.10935379,0.11353363,0.7478947,0
706491088,0.086674765,0.07373783,-0.0712093,100541.5,65.43704,-0.0881387297,0.00779069424,0.029019753000000002,-0.39942360499999996,-0.0013928331675,0.004495703,0.9167504,-0.00169861675,-0.0011175539999999998,-2.3223002,-0.25429266500000003,362048295.0,1382529236.0,38980.0,2.196,3.364,0.77,1.3399999,99.0,27.0,0.036000002,0.18628335,1.2248340999999998,0.31717284999999995,-3.49364925,-0.00805036265,-0.010473044249999999,0.01001579385,0.006462249000000001,6.3748865,-1.3617489,-0.340366175,-2.3193338,0.152692325,-0.10343301,0.12224116,0.7607036,0
706691088,0.08874796,0.0732321,-0.071859784,100541.0,65.47668,0.038424989349999994,-0.015624514113000004,0.02212561825,-0.40063282,-0.00045753119,-1.5890567499999967e-05,0.9162372775000001,0.0127862455,0.001426822265,-2.3223003,-0.25869182999999996,362048295.0,1382529236.0,38980.0,2.196,3.364,0.77,1.3399999,99.0,27.0,0.036000002,0.18628335,1.22524575,0.31956213,-3.4908866,-0.033431395,-0.006633522175,0.0325072535,0.029275905999999997,0.11494799999999994,0.50702397,0.976012425,-2.31699455,0.151063315,-0.115274556,0.11353363,0.7607036,0
706891088,0.089027025,0.07398685,-0.072669,100542.75,65.33135,0.026189766159999996,0.017546704059999998,0.01683910541,-0.401557445,-0.0008607296899999999,0.002714524475,0.9158281525,-0.003869932,0.01198197,-2.3223002,-0.25524749,362048293.0,1382529238.0,39000.0,2.1790001,3.3500001,0.77,1.3399999,99.0,20.0,0.095000006,0.18628335,1.22230185,0.321297475,-3.4850892499999997,-0.03977405,-0.020933604,0.0056097049999999996,0.00609176655,2.29147191,-4.73783745,-0.35533795999999995,-2.31501115,0.15192085,-0.11823494,0.119338654,0.7607036,0
707091088,0.08651044,0.07416617,-0.07339699,100544.74,65.16489,-0.255683415,0.08442459520000001,0.02359100678,-0.40202237,-4.57203349999999e-05,-0.013934047164,0.9154722575,-0.0476121228,0.029925463,-2.3223002,-0.25335439,362048293.0,1382529238.0,39000.0,2.1790001,3.3500001,0.77,1.3399999,99.0,20.0,0.095000006,0.18628335,1.2201168500000001,0.32452135,-3.481908,-0.051148928499999996,0.021964893,-0.0072553875,-0.0029465330000000003,3.62375615,-0.9418920000000002,-1.3958718250000002,-2.31419565,0.15326751,-0.1300765,0.104826085,0.767108,0
707291088,0.09461652,0.07206709,-0.07421418,100543.25,65.28907,0.48386635299999997,-0.13158424137,0.01668573932,-0.401943425,-0.0079513369,0.0032147242250000004,0.9154457625000001,0.053016810500000004,-0.0255372895,-2.3223002,-0.25456639000000003,362048293.0,1382529238.0,39000.0,2.1790001,3.3500001,0.77,1.3399999,99.0,20.0,0.095000006,0.18628335,1.2160004999999998,0.331800745,-3.4839047499999998,-0.051980478999999996,0.0559845925,-0.0058901927,-0.0040673172,1.4328473499999999,2.383568,1.35177211,-2.3142196000000004,0.1523304,-0.1507992,0.10192357,0.7607036,0
707491088,0.08721954,0.077062905,-0.07513938,100541.5,65.43704,-0.2830498490000001,0.4250212523,0.029389440300000003,-0.40278656500000004,-0.011547303725,0.007331896250000001,0.9150607850000001,0.0026564516,0.1356553,-2.3223003,-0.249742245,362048293.0,1382529238.0,39000.0,2.1790001,3.3500001,0.77,1.3399999,99.0,20.0,0.095000006,0.18628335,1.21988025,0.32703533500000004,-3.49025075,-0.015237398099999999,0.049304085,-0.026126743,-0.026697990999999997,-2.6837389,2.01683105,-3.07296165,-2.31199135,0.15944303999999998,-0.13303687,0.1483638,0.7703103,0
707691088,0.08997213,0.076530345,-0.0762164,100541.0,65.47668,0.022938726550000003,0.3437780273,0.009541885049,-0.4022736925,-0.064059606,-0.026724973500000002,0.9128109525,0.0092214975,0.138004133,-2.3223002,-0.264134245,362048293.0,1382529238.0,39000.0,2.1790001,3.3500001,0.77,1.3399999,99.0,20.0,0.095000006,0.18628335,1.2304454,0.32205931499999996,-3.4864813999999997,0.11095023999999999,0.15137064,0.0328805385,0.034313535000000006,0.46984017999999994,-1.240626075,0.8950321750000001,-2.3113103,0.16474545499999999,-0.23665044,0.119338654,0.73188365,0
